@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_nocase

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'msg  \"db\"  :  \"default\"   \"server\"  :  \"thrift://localhost:1234\"   check  logs  to  see  appropriate  error  message  session  logger  create  Text  Message  Exception  caused  log  Msg  Logger  H  Cat  Constants  out  H  Cat  Message  Handler  add  Appender  assert  True  localhost  \"table\"  :  \"new  Table\"   process  e  get  Message  get  Logger  appender  \"partitions\"  :  {  \"dt\"  :  \"2012_01_01\"   \"grid\"  :  \"  AB\"  }  H  Cat  Event  Message  layout  fail  \"timestamp\"  :  \"123456\"   contains  hcat  Handler  test  Drop  Event  Type  Message  to  String  {  }  set  String  Property  msg  \"db\" : \"default\"   \"server\" : \"thrift://localhost:1234\"    check logs to see appropriate error message  session  logger  createTextMessage  Exception caused   logMsg  Logger  HCatConstants  out   HCatMessageHandler  addAppender  assertTrue  localhost  \"table\" : \"newTable\"   process  e  getMessage  getLogger  appender  \"partitions\" : { \"dt\" : \"2012_01_01\"  \"grid\" : \"AB\" }  HCatEventMessage  layout  fail  \"timestamp\" : \"123456\"   contains  hcatHandler  testDropEventTypeMessage  toString  {  }  setStringProperty',Flakey
'handler  request  get  Time  jwt  public  Key  set  Public  Key  JWT  Redirect  Authentication  Handler  when  put  bar  SERVICE_  URL  Assert  get  Cookies  get  JWT  get  User  Name  alternate  Authentication  should  NOT  have  thrown  an  Authentication  Exception  get  Request  URL  init  cookie  alternate  Authentication  should  NOT  have  thrown  a  Servlet  Exception  then  Return  get  Properties  hadoop-jwt  encode  Redirect  URL  alternate  Authenticate  assert  Equals  props  token  fail  private  Key  serialize  test  Valid  Audience  JWT  bob  Mockito  response  mock  handler  request  getTime  jwt  publicKey  setPublicKey  JWTRedirectAuthenticationHandler  when  put  bar  SERVICE_URL  Assert  getCookies  getJWT  getUserName  alternateAuthentication should NOT have thrown an AuthenticationException  getRequestURL  init  cookie  alternateAuthentication should NOT have thrown a ServletException  thenReturn  getProperties  hadoop-jwt  encodeRedirectURL  alternateAuthenticate  assertEquals  props  token  fail  privateKey  serialize  testValidAudienceJWT  bob  Mockito  response  mock',Non_Flakey
'server  get  Name  fs2  get  Hdfs  Conf  fs1  conf  dir  as  List  Test  Dir  Helper  sleep  Assert  create  Hadoop  Conf  /tmp/foo  server.services  String  Utils  assert  Not  Null  /tmp/foo2  get  /tmp/foo1  server.hadoop.filesystem.cache.purge.timeout  join  hadoop  get  File  System  Configuration  create  File  System  release  File  System  should  be  same  instance  because  of  caching  init  file  System  Cache  set  still  around  because  of  caching  get  Absolute  Path  Test  Hdfs  Helper  get  Test  Dir  hadoop  Conf  destroy  assert  Equals  services     should  not  be  around  as  lease  count  is  0  Thread  Common  Configuration  Keys  Public  1  fail  server.hadoop.filesystem.cache.purge.frequency  u  mkdirs  Arrays  still  around  because  of  lease  count  is  1  (fs2  is  out)  server  getName  fs2  getHdfsConf  fs1  conf  dir  asList  TestDirHelper  sleep  Assert  createHadoopConf  /tmp/foo  server.services  StringUtils  assertNotNull  /tmp/foo2  get  /tmp/foo1  server.hadoop.filesystem.cache.purge.timeout  join  hadoop  getFileSystemConfiguration  createFileSystem  releaseFileSystem   should be same instance because of caching  init  fileSystemCache  set   still around because of caching  getAbsolutePath  TestHdfsHelper  getTestDir  hadoopConf  destroy  assertEquals  services      should not be around as lease count is 0  Thread  CommonConfigurationKeysPublic  1  fail  server.hadoop.filesystem.cache.purge.frequency  u  mkdirs  Arrays   still around because of lease count is 1 (fs2 is out)',Flakey
'request  by  the  request  handler   and  a  200  should  actually  be  returned.  adapter  assert  Equals  response  Expectations  execute  put  temp  Response  Expectations  STATUS  Assert  request  Handler  framework  run  Tests  response  get  new  Framework  And  Set  Adapter  default  URI  add  Test  change  Response  Status  It  is  an  unmodifiable  map.  request   by the request handler  and a 200 should actually be returned.  adapter  assertEquals  responseExpectations  execute  put  tempResponseExpectations  STATUS  Assert  requestHandler  framework  runTests  response  get  newFrameworkAndSetAdapter  defaultURI  addTest  changeResponseStatus   It is an unmodifiable map.',Non_Flakey
'get  Connection  Context  get  Event  Message  error  Code  conf  parse  Date  UTC  Date  Utils  get  Status  wf-app-name1  ca  Job  Id1  ca  Id1  Coordinator  Action  2012-07-22  T00:00  Z  get  Start  Time  Message  Type  2011-07-11  T00:00  Z  init  print  Stack  Trace  wf  Event  Listner  get  Text  fail  contains  create  Consumer  App  Type  test  On  Coordinator  Action  Waiting  Event  start  Date  get  Parent  Id  get  App  Type  cae  session  assert  False  JMS  Messaging  Utils  get  Event  Status  get  User  Event  Status  get  Id  create  Session  get  Topic  on  Coordinator  Action  Event  missing  Dep1  jms  Context  coord  Action  Waiting  Message  consumer  user1  get  Message  Type  nominal  Time  receive  get  App  Name  e  error  Message  get  Message  assert  Equals  message  get  Nominal  Time  end  Time  get  Missing  Dependency  Session  getConnectionContext  getEventMessage  errorCode  conf  parseDateUTC  DateUtils  getStatus  wf-app-name1  caJobId1  caId1  CoordinatorAction  2012-07-22T00:00Z  getStartTime  MessageType  2011-07-11T00:00Z  init  printStackTrace  wfEventListner  getText  fail  contains  createConsumer  AppType  testOnCoordinatorActionWaitingEvent  startDate  getParentId  getAppType  cae  session  assertFalse  JMSMessagingUtils  getEventStatus  getUser  EventStatus  getId  createSession  getTopic  onCoordinatorActionEvent  missingDep1  jmsContext  coordActionWaitingMessage  consumer  user1  getMessageType  nominalTime  receive  getAppName  e  errorMessage  getMessage  assertEquals  message  getNominalTime  endTime  getMissingDependency  Session',Flakey
'rw  assert  False  channel  header  stuff;more  stuff  test  Coding  From  File  Flush  Buffer  get  Bytes  stuff;  Assert  get  Channel  write  Line  more  stuff  dump  chbuffer  close  write  fchannel  is  Completed  testfile  Standard  Charsets  create  Temp  File  assert  Equals  encoder  transfer  outbuf  header  metrics  append  rw  assertFalse  channel  header  stuff;more stuff  testCodingFromFileFlushBuffer  getBytes  stuff;  Assert  getChannel  writeLine  more stuff  dump  chbuffer  close  write  fchannel  isCompleted  testfile  StandardCharsets  createTempFile  assertEquals  encoder  transfer  outbuf  header  metrics  append',Non_Flakey
'coord  Client  2009-02-02  T23:59  Z  Local  Oozie  coord  Action  Get  Cmd  get  Id  Date  Utils  get  Status  add  Record  To  Coord  Action  Table  parse  Date  Oozie  TZ  coord  Job  get  Coord  Client  test  Coord  Rerun  For  Backward  Support2  rerun  Scope  assert  Not  Null  get  Coordinator  Action  end  re  Run  Coord  init  Rest  Constants  2009-02-01  T01:00  Z  start  destroy  assert  Equals  services  set  App  Namespace  execute  -  add  Record  To  Coord  Job  Table  Integer  Services  Coordinator  Job  coord  Job  Get  Cmd  Schema  Service  set  System  Property  assert  Not  Same  true  Status  Transit  Service  to  String  action1  action2  jpa  Service  action3  coord-rerun-action1.xml  coordClient  2009-02-02T23:59Z  LocalOozie  coordActionGetCmd  getId  DateUtils  getStatus  addRecordToCoordActionTable  parseDateOozieTZ  coordJob  getCoordClient  testCoordRerunForBackwardSupport2  rerunScope  assertNotNull  get  CoordinatorAction  end  reRunCoord  init  RestConstants  2009-02-01T01:00Z  start  destroy  assertEquals  services  setAppNamespace  execute  -  addRecordToCoordJobTable  Integer  Services  CoordinatorJob  coordJobGetCmd  SchemaService  setSystemProperty  assertNotSame  true  StatusTransitService  toString  action1  action2  jpaService  action3  coord-rerun-action1.xml',Flakey
'fencer  TEST_  TARGET  Shell  Command  Fencer  echo  hello  try  Fence  assert  True  Mockito  ends  With  echo  hello:  hello  verify  test  Stdout  Logging  info  fencer  TEST_TARGET  ShellCommandFencer  echo hello  tryFence  assertTrue  Mockito  endsWith  echo hello: hello  verify  testStdoutLogging  info',Non_Flakey
'after  Logout  SUCCESS  before  Login  get  Page  get  Content  ADMIN  =  true  after  Login  url  contains  logout  test  Shiro  Login  As  Feature  Admin  USER  =  ck  assert  True  USER  =  null  login?user=ck  client  login  Page  user  ADMIN  =  null  logout  Page  afterLogout  SUCCESS  beforeLogin  getPage  getContent  ADMIN = true  afterLogin  url  contains  logout  testShiroLoginAsFeatureAdmin  USER = ck  assertTrue  USER = null  login?user=ck  client  loginPage  user  ADMIN = null  logoutPage',Flakey
'headers  get  Headers  set  Max  Empty  Line  Count  Standard  Charsets  new  Decoder  custom  input  Stream  assert  Equals  parse  in  Buffer  get  Bytes  get  Reason  Phrase  HTTP/1.1  200  OK  httpresponse  test  Basic  Message  Parsing  Leading  Empty  Lines  Assert  parser  build  OK  Server:  whatever  get  Code  Http1  Config  headers  getHeaders  setMaxEmptyLineCount  StandardCharsets  newDecoder  custom  inputStream  assertEquals  parse  inBuffer  getBytes  getReasonPhrase  HTTP/1.1 200 OK    httpresponse  testBasicMessageParsingLeadingEmptyLines  Assert  parser  build  OK      Server: whatever    getCode  Http1Config',Non_Flakey
'do  An  Edit  Make  sure  runtime.exit(...)  hasn\'t  been  called  at  all  yet.  have  halted  the  NN.  Invalidate  both  edits  journals.  assert  True  assert  Exit  Invocations  test  All  Edits  Dirs  Fail  On  Flush  invalidate  Edits  Dir  At  Index  doAnEdit   Make sure runtime.exit(...) hasn\'t been called at all yet.   have halted the NN.   Invalidate both edits journals.  assertTrue  assertExitInvocations  testAllEditsDirsFailOnFlush  invalidateEditsDirAtIndex',Flakey
'server  server  Threads  run  Executors  Start  the  client  threads  when  they  are  all  ready  System  a:b  c:d  /echo?a=b&c=d  which  is  less  or  equal  than  the  max  =  client  Threads  assert  True  executor  ready  await  count  Down  read  Output  MAX_  THREADS  get  Thread  Pool  new  Fixed  Thread  Pool  Run  many  clients  to  make  server  reach  its  maximum  number  of  threads  start  assert  Equals  Number  of  threads  =  execute  base  Url  More  threads  are  started  than  expected   Server  Threads  count:  test  Max  Threads  get  Threads  server  serverThreads  run  Executors   Start the client threads when they are all ready  System  a:b  c:d    /echo?a=b&c=d   which is less or equal than the max =   clientThreads  assertTrue  executor  ready  await  countDown  readOutput  MAX_THREADS  getThreadPool  newFixedThreadPool   Run many clients to make server reach its maximum number of threads  start  assertEquals  Number of threads =   execute  baseUrl  More threads are started than expected  Server Threads count:   testMaxThreads  getThreads',Non_Flakey
'test  Nested  Fork  Join  Failure  add  Node  def  f->(2 3 4)  2->j  3->j  4->f2  f2->(5 6)  5-j2  6-j2  j-j2  j2-end  j2  Expected  to  catch  an  exception  but  did  not  encounter  any  f2  three  two  get  Cause  as  List  we  invoke  Fork  Join  get  Error  Code  assert  True  four  dummy  Conf  end  five  six  f  one  get  Message  j  assert  Equals  k  kill  j2  fail  contains  ex  parser  test  Wf  <worklfow-app/>  Error  Code  Arrays  testNestedForkJoinFailure  addNode  def         f->(2 3 4)       2->j       3->j       4->f2       f2->(5 6)       5-j2       6-j2       j-j2       j2-end        j2  Expected to catch an exception but did not encounter any  f2  three  two  getCause  asList  we  invokeForkJoin  getErrorCode  assertTrue  four  dummyConf  end  five  six  f  one  getMessage  j  assertEquals  k  kill  j2  fail  contains  ex  parser  testWf  <worklfow-app/>  ErrorCode  Arrays',Flakey
'localhost  uribuilder  assert  Equals  uri  /  set  User  Info  result  password  param=stuff  Assert  build  test  Set  User  Info  http  user  http://user:password@localhost:80/?param=stuff  localhost  uribuilder  assertEquals  uri  /  setUserInfo  result  password  param=stuff  Assert  build  testSetUserInfo  http  user  http://user:password@localhost:80/?param=stuff',Non_Flakey
'Negative  test  to  test  an  exception.  Should  not  be  succeeding!  test  V1  Job  Servlet  Did  not  expect  a  generic  exception.  Was  expecting  X  Servlet  Exception  test  Start  For  Error  Code  start  Job  get  Resource  Name  get  Message  assert  Equals  xse  check  for  the  error  code  and  the  message  fail  Invalid  parameter  value   action  =  start  contains  should  not  get  here!  serial  get  Error  Code  assert  True  -  C  Error  Code  Negative test to test an exception. Should not be succeeding!  testV1JobServlet  Did not expect a generic exception. Was expecting XServletException  testStartForErrorCode  startJob  getResourceName  getMessage  assertEquals  xse   check for the error code and the message  fail  Invalid parameter value  action = start  contains   should not get here!  serial  getErrorCode  assertTrue  -C  ErrorCode',Flakey
'http://somehost/./mypath  set  Host  Assert  build  somehost  http  ./mypath  set  Scheme  assert  Equals  uri  test  Relative  Path  With  Authority  http://somehost/./mypath  setHost  Assert  build  somehost  http  ./mypath  setScheme  assertEquals  uri  testRelativePathWithAuthority',Non_Flakey
'action  Num  test  Coord  Action  Get  _test  Get  Action  For  Check  _  E  get  Id  X  Data  Test  Case  add  Record  To  Coord  Job  Table  Coordinator  Job  create  Coord  Action  coord-action-get.xml  Insert  the  action  Coordinator  Action  set  Sla  Xml  action  insert  Record  Coord  Action  job  actionNum  testCoordActionGet  _testGetActionForCheck  _E  getId  XDataTestCase  addRecordToCoordJobTable  CoordinatorJob  createCoordAction  coord-action-get.xml   Insert the action  CoordinatorAction  setSlaXml  action  insertRecordCoordAction  job',Flakey
