@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_exc_long

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'set  name  ${coord:days  in  month(coord:days  in  month(1))}  2010-10-01  t00:00  z  coord  el  functions  utc  get  time  zone  2009-09-10  t23:59  z  28  coord-action-create  date  utils  feb  test1  set  frequency  parse  date  oozie  tz  ds  eval  and  wrap  end  of  month  ${coord:days  in  month(-1)}  configure  evaluator  ${coord:days  in  month(-3)}  set  time  zone  jan  time  unit  expr  set  end  of  duration  30  31  init  set  nominal  time  set  init  instance  ${coord:days  in  month(2)}  ${coord:days  in  month(3)}  case  1  assert  equals  ${coord:days  in  month(0)}  ${coord:days  in  month(1)}  set  type  set  actual  time  app  inst  america/  los_  angeles  set  time  unit  2009-02-01  t11:00  z  eval  test  days  in  month  2009-01-01  t00:00  z  2009-01-02  t00:00  z  sync',Flakey
'assert  correct  image2string  test  decode  row2string26  (10)5678(11)010101  26.png',Non_Flakey
'cluster  namenode  has  corrupt  files.  expecting  none.  get  name  max  corrupt  file  blocks  conf  verify  that  there  are  no  bad  blocks.  #  of  corrupt  files  is:  removing  files  from  storage  dir  info  dfs  config  keys  get  block  pool  id  log  list  corrupt  file  blocks  iter  get  file  system  cannot  remove  file.  .  set  int  get  name  node  blk_  expected  more  than  util  size  bad  files.  expecting  iterator  should  have  made  more  than  1  call  but  made  cleanup  get  instance  storage  dir  idx  shutdown  create  110  files  with  one  block  each  /srcdat2  datanode  sends  block  reports  get  finalized  dir  bpid  fs  wait  replication  namenode  delete  corrupt  file  blocks  but  got  get  calls  made  sleep  bad  files  corrupt  paths  assert  true  list  files  data_dir  mini  dfs  cluster  blocks  test  max  corrupt  files  namenode  has  bad  files.  j  count  paths  thread  create  files  now  deliberately  blocks  from  all  files  build  fs  namesystem  datanode  scans  directories  get  namesystem  starts  with',Flakey
'get  bytes  transferred  test  coding  fragment  buffering  tiny  fragments2  codec  test  utils  channel  times  assert  flush  verify  more  stuff  dump  stuff---more  stuff  write  argument  matchers  standard  charsets  assert  equals  encoder  -  any  mockito  outbuf  metrics  spy  wrap  stuff',Non_Flakey
'c\"  d  \"e  pmml  utils  foo  app  pmml  utils  assert  equals  get  extension  content  as  list  bar  empty  list  build  dummy  model  assert  null  add  extension  content  test  extension  content  reserialized  model  model  baz  to  string  foo1  from  string  arrays  foo2  collections  foo3',Flakey
'c:/log/debug-old-2010-08-10.2.log  c:/log/debug-old-\%d{yyyy-  mm-dd}.\%i.log  matching  file  array  c:/log/debug-old-2010-08-10.12.log  see  also  http://jira.qos.ch/browse/  lbcore-164  sa  c:/log/debug-old-2010-08-10.7.log  result  c:/log/debug-old-2010-08-10.1.log  find  highest  counter  test  rexexp  context  file  filter  util  c:/log/debug-old-2010-08-10.6.log  to  regex  for  fixed  date  c:/log/debug-old-2010-08-10.5.log  fnp  assert  equals  c:/log/debug-old-2010-08-10.10.log  parse  c:/log/debug-old-2010-08-10.9.log  2010-08-10  find  highest  counter  stem  regex  c:/log/debug-old-2010-08-10.3.log  sdf  c:/log/debug-old-2010-08-10.0.log  c:/log/debug-old-2010-08-10.11.log  yyyy-  mm-dd  after  last  slash  c:/log/debug-old-2010-08-10.4.log  c:/log/debug-old-2010-08-10.8.log',Non_Flakey
'add  node  def  start  assert  equals  kill  workflow  instance  get  status  killed  wf  1  <worklfow-app/>  end  job  test  kill  workflow',Flakey
'get  subject  get  name  check  ticket  and  keytab  original  login  user  subject  get  user  user1.keytab  login  user  from  subject  user2.keytab  run  principal2  principal1  not  affected.  login  principal1  with  a  keytab.  assert  remove  user  assert  not  null  relogin  from  keytab  get  path  work  dir  no  login  context  should  be  attached  to  the  user.  user  group  information  user1  user2  ext  login  user  ticket  keytab1  test  relogin  for  login  from  subject  kdc  login  user  from  keytab  verify  the  new  login  user  is  external.  assert  same  get  login  user  keytab2  get  login  login  user  from  keytab  and  return  ugi  do  as  assert  null  assert  not  same  create  principal  ext  login  user  original  login  user  ticket  original  login  user  not  affected.',Non_Flakey
'date  if_  simple  set  script  executor  session  given  simple  with  lwt  result  listener  eq  delete  select  *  from  simple  where  id  =  lwt  result  listener  sets  when  of  get  where  id  get  and  set  row  table  execute  script  template  on  error  random  utils  manager  all  columns_  from  base  table  one  next  long  assert  that  execute  simple  entity/insert_single_row.cql  immutable  map  is  true  new  hash  set  success  then  is  null  long  build  date  key  should_delete_with_equal_condition  dsl  on  success',Flakey
'internal  test  serial  test  serial',Non_Flakey
'job  conf  get  name  reader  auth  token  get  error  code  get  test  case  dir  /workflow.xml  get  file://  workflow.xml  oozie.service.  action  service.executor.ext.classes  parse  def  app  init  set  destroy  wf-schema-action-name-too-long.xml  assert  equals  services  test  action  name  length  oozie  client  fail  io  utils  get  test  user  ex  copy  char  stream  set  system  property  get  resource  as  reader  writer  wps  error  code  file',Flakey
'content  type  listener  core  matchers  set  exception  callback  get  cause  async  server  bootstrap  listen  instance  of  io  reactor  config  assert  get  duration  create  https  /stuff  set  lookup  registry  requester  localhost  set  stream  listener  logging  exception  callback  logging  http1  stream  listener  set  io  session  listener  result  future1  *  set  so  timeout  method  assert  that  execute  logging  conn  pool  listener  fail  ex  secure  all  ports  strategy  timeout  server  set  io  reactor  config  create  client  ssl  context  cause  test  ssl  disabled  by  default  bootstrap  h2  requester  bootstrap  set  conn  pool  listener  set  tls  strategy  some  stuff  set  io  session  decorator  ss  lv3  create  server  ssl  context  get  execution  exception  expected  get  address  ssl  test  contexts  address  custom  start  ssl  engine  set  enabled  protocols  target  get  time  unit  logging  io  session  decorator  get  port  build  future  logging  io  session  listener  initialize  register',Non_Flakey
'date  \%msg  -  \%thread\%n  given  simple  crud  consistency  level  prepare  log  level  when  execution  info  id  get  async  with  stats  info  log  asserter  is  not  null  actual  random  utils  with  result  set  async  listener  should_find_by_id_async  assert  that  simple  entity/insert_single_row.cql  immutable  map  assert  contains  _1  _2  then  long  build  date  key  logger  rs  script  executor  async_  logger_  string  contains  exactly  is  up  of  find  by  id  get  await  latch  count  down  table  execute  script  template  get  queried  host  manager  next  long  get  consistency  list  called  is  true  tuple2  called  -  achilles-default-executor',Flakey
'private  clone  get  all  tokens  get  credentials  get  kind  get  bytes  password  regular-token  ugi  ensure  only  non-private  tokens  are  returned  tokens  privateusers  user  group  information  create  user  for  testing  add  token  token  id  service1  assert  equals  private  user  private-token1  private-token  token  size  now  add  cloned  private  token  service  test  private  token  exclusion',Non_Flakey
'r2  get  last  task  time  millis  set  parallel  preprocessing  should  be  about  100\%).  parallel  delta  test  it  only  if  number  there  are  more  than  1  cpu  cores  are  available  available  processors:  {}  sequential  pre  processing  string  processing  details:  sequential  runtime  assert  assert  true  process  and  merge  get  create  victim  get  runtime  info  warm  up  context  init  executor  available  processors  pretty  print  debug  log  resource  start  format  resources  resource  type  message  get  config  \%s  >  \%s  +  \%s  create  resources  stop  watch  pre  processing  in  parallel  is  faster  parallel  pre  processing  create  slow  pre  processor  sequential  execution  config  r1  parallel  execution',Flakey
'prepare  item2  item5ca  item1  conf  set  root  expression  when  set  out  out  result  find  in  order  verify  set  options  expr  finish  item1b  item1a  item5e  item5d  item5c  create  directories  item5b  item5a  set  err  fs  check  err  test  in  order  fs  check  apply  then  return  check  process  arguments  check  expressions  are  called  in  the  correct  order  any  set  conf  any  int  verify  no  more  interactions  mock  get  options  item1aa  item4  items  item3  item5',Non_Flakey
'dag  el  functions  \"  features\":\"  unknown\"   action  type  \"  return_  code\":\"0\"   \"  error_  message\":null   put  ${hadoop:counters(\'  h\')\'  job_  graph\'}  create  evaluator  ${hadoop:counters(\'  h\')\'  action_  type\'}  split  \"0\"  {\"  action_  type\":\"  pig\"   \"  error_  code\":\"-1\"   tmp  context  set  id  action  index  of  \"job_201111300933_0004\"  item  workflow  \"  hadoop_  version\":\"0.20.2\"   ${hadoop:counters(\'  h\')\'job_201111300933_0004\'}     version  \"  record_  written\":\"33\"   1  application  type  eval  null  job1  status  res  array  ${hadoop:counters(\'  h\')\'job_201111300933_0004\'\'  map_  input_  records\'}  \"  number_  jobs\":\"2\"   job1  status  map  :  evaluate  \"  job_  graph\":\"job_201111300933_0004 job_201111300933_0005\"   \"  min_  reduce_  time\"  \"job_201111300933_0005\"  status  set  name  add  node  \"job_201111300933_0005\":{\"  map_  input_  records\":\"37\" \"  min_  reduce_  time\":\"0\" \"  multi_  store_  counters\":{} \"  error_  message\":null \"  job_  id\":\"job_201111300933_0005\"}   0.9.0  generate  id  h  job  status  items  job2  status  map  \"37\"  pig  stats  ${hadoop:counters(\'  h\')\'job_201111300933_0005\'}  \"job_201111300933_0004\":{\"  map_  input_  records\":\"33\" \"  min_  reduce_  time\":\"0\" \"  multi_  store_  counters\":{} \"  error_  message\":null \"  job_  id\":\"job_201111300933_0004\"}   substring  \"  error_  message\"  wi  \"  bytes_  written\":\"1410\"   configure  evaluator  \"  pig_  version\":\"0.9.0\"   get  <workflow-app/>  map  reduce  action  executor  \"  multi_  store_  counters\"  set  proto  action  conf  set  workflow  instance  a  {}  job2  status  res  array  test  el  functions  returning  pig  stats  set  var  assert  equals  wf  app  \"33\"  services  \"  job_  id\"  last  index  of  <configuration/>  job_201111300933_0004 job_201111300933_0005  ${hadoop:counters(\'  h\')\'  pig_  version\'}  job  graph  \"  map_  input_  records\"  to  string  job2  status  result  job2  status  res  map  }  job1  status  res  map  job1  status  result',Flakey
'credential1  has  been  successfully  deleted.  credential1  run  delete  test  prompt  for  credential  password  match  failed  for  credential1.  password  passwords  password  error  create  jceks  provider  -f  p@ssw0rd  add  assert  output  contains  assert  equals  check  set  conf  rc  set  password  reader  -provider  shell  args1  args2  p@ssw0rderr  credential1  has  been  successfully  created.  args3  password  match  success  for  credential1.',Non_Flakey
'create  client  clear  create  stage  assert  equals  poll  actor.add  reminder(\"bla\"   0   20   time  unit.  milliseconds).join();  actor  1  bind  assert  null  stop  bla  add  reminder  i  actor  time  unit  stage2  join  reminders  received  get  reference  persisted  timer  test  stage1  frontend',Flakey
'add  p@ssw0rd  credential1  passwords  don\'t  match  run  assert  equals  set  conf  rc  contains  set  password  reader  -provider  passwords  shell  assert  true  test  prompt  for  credential  with  empty  passwd  args1  create  jceks  provider  to  string  out  content',Non_Flakey
'add  node  def  expected  to  catch  an  exception  but  did  not  encounter  any  test  fork  join  failure  three  two  get  cause  make  sure  the  message  contains  the  nodes  involved  in  the  invalid  transition  to  end  node  end  as  list  we  invoke  fork  join  get  error  code  assert  true  dummy  conf  end  f  one  get  message  j  assert  equals  k  kill  node  three  fail  contains  f->(2 3)  2->j  3->end  ex  parser  test  wf  <worklfow-app/>  error  code  arrays',Flakey
